235, 166, 52, 26
311, 30, 137, 68
226, 109, 77, 18
303, 14, 146, 85
226, 8, 173, 79
80, 26, 49, 63
236, 0, 65, 46
222, 0, 116, 84
80, 47, 49, 42
335, 77, 96, 19
333, 158, 100, 35
164, 57, 35, 68
9, 3, 190, 133
344, 151, 88, 42
190, 109, 65, 38
337, 32, 35, 32
6, 0, 168, 137
335, 54, 113, 44
100, 91, 105, 54
30, 56, 161, 80
336, 30, 99, 35
100, 46, 44, 65
301, 68, 137, 22
69, 74, 71, 54
46, 9, 100, 88
317, 69, 50, 19
317, 68, 73, 20
64, 15, 47, 68
223, 31, 132, 66
187, 107, 158, 86
68, 3, 128, 131
6, 0, 71, 135
6, 0, 200, 146
302, 30, 97, 35
400, 74, 39, 22
247, 109, 89, 56
62, 0, 82, 111
223, 0, 71, 50
144, 82, 200, 111
251, 109, 70, 45
296, 73, 36, 24
62, 0, 106, 80
100, 66, 44, 45
6, 0, 164, 72
246, 109, 58, 17
236, 0, 65, 50
31, 59, 40, 75
129, 61, 67, 73
344, 158, 74, 35
256, 61, 77, 36
62, 0, 114, 111
223, 44, 139, 56
10, 7, 49, 125
68, 4, 128, 130
302, 30, 50, 35
187, 109, 140, 84
353, 157, 62, 35
131, 98, 68, 38
336, 30, 96, 35
246, 107, 53, 35
9, 0, 336, 194
337, 30, 94, 34
6, 0, 188, 137
305, 15, 123, 34
332, 27, 117, 71
223, 0, 48, 45
335, 14, 114, 85
222, 152, 127, 32
337, 30, 76, 34
97, 26, 47, 85
6, 0, 182, 137
9, 0, 51, 130
43, 18, 89, 79
9, 4, 187, 130
48, 0, 126, 137
237, 158, 46, 26
222, 0, 140, 100
233, 134, 186, 60
305, 15, 143, 49
160, 31, 34, 73
9, 0, 167, 137
225, 8, 70, 79
302, 30, 58, 35
203, 152, 183, 33
9, 7, 62, 128
233, 158, 200, 35
97, 26, 41, 56
9, 4, 60, 130
236, 0, 69, 60
226, 8, 69, 62
64, 15, 80, 96
303, 14, 129, 35
144, 57, 55, 79
6, 0, 185, 137
319, 161, 76, 23
10, 4, 185, 130
10, 5, 136, 126
188, 111, 93, 82
66, 4, 113, 129
60, 68, 89, 68
311, 35, 137, 63
160, 31, 35, 70
188, 107, 63, 86
100, 46, 53, 75
237, 61, 117, 36
13, 4, 47, 126
222, 152, 174, 32
222, 0, 61, 100
229, 33, 65, 54
143, 96, 53, 48
9, 0, 185, 137
190, 109, 153, 85
160, 47, 28, 56
333, 157, 100, 37
13, 0, 156, 43
203, 152, 145, 33
9, 0, 60, 134
187, 109, 150, 38
188, 109, 148, 84
190, 109, 136, 83
223, 147, 59, 35
231, 45, 63, 44
337, 30, 99, 37
9, 5, 131, 125
256, 61, 99, 36
302, 30, 111, 59
80, 26, 117, 95
223, 0, 141, 60
233, 134, 200, 60
229, 31, 65, 56
187, 109, 154, 84
223, 0, 114, 60
162, 31, 35, 90
62, 0, 114, 99
302, 30, 97, 59
223, 0, 129, 60
233, 157, 200, 37
235, 109, 92, 83
9, 0, 188, 144
6, 0, 164, 137
226, 109, 94, 32
100, 31, 95, 90
223, 0, 72, 50
41, 0, 135, 99
6, 4, 168, 132
69, 30, 109, 102
223, 0, 224, 97
203, 152, 108, 33
62, 0, 131, 111
222, 0, 83, 82
226, 30, 172, 57
226, 14, 68, 66
187, 109, 150, 56
203, 152, 146, 33
226, 30, 80, 56
143, 107, 193, 86
203, 152, 221, 39
129, 58, 215, 135
60, 4, 118, 129
223, 0, 225, 64
62, 0, 131, 133
143, 107, 198, 86
203, 152, 213, 33
9, 0, 185, 134
60, 4, 128, 129
76, 31, 120, 113
187, 109, 150, 84
63, 4, 123, 129
6, 0, 172, 137
143, 107, 201, 86
143, 107, 183, 86
60, 4, 133, 132
143, 96, 201, 97
143, 58, 201, 135
